order,game_type,game_id,unique_id,text,aRate,choice_br,choice_psne,logrt,logrt_norm,delta,delta_norm
origin,compromise,334,667,"If the row player chooses Option A and the column player chooses Option C, the row player gets 4 and the column player gets 39;
If the row player chooses Option A and the column player chooses Option D, the row player gets 10 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 14 and the column player gets 25.
",0.085714286,0.9142857142857144,0.9142857142857144,8.011686729127847,-0.228059033,0.063965885,-0.247034415
origin,safecoord,334,668,"If the row player chooses Option A and the column player chooses Option C, the row player gets 39 and the column player gets 4;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 5 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option D, the row player gets 25 and the column player gets 14.
",0.675,0.325,0.325,8.611238499942196,0.2331839995410748,0.3925766871165644,1.1982322605394238
origin,concord,335,669,"If the row player chooses Option A and the column player chooses Option C, the row player gets 15 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option C, the row player gets 10 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 4.
",0.8260869565217391,0.8260869565217391,0.8260869565217391,8.462610809,-0.177102318,0.082679971,-0.08347644
origin,chicken,335,670,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 15;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option C, the row player gets 19 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 2.
",0.35,0.65,0.65,8.337562161883483,-0.302966597,0.243236074270557,0.4436571490815076
origin,peace,336,671,"If the row player chooses Option A and the column player chooses Option C, the row player gets 22 and the column player gets 7;
If the row player chooses Option A and the column player chooses Option D, the row player gets 17 and the column player gets 29;
If the row player chooses Option B and the column player chooses Option C, the row player gets 3 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 21.
",0.935483870967742,0.935483870967742,0.935483870967742,8.265392930852224,-0.585620488,0.050101081,-0.310747449
origin,hero,336,672,"If the row player chooses Option A and the column player chooses Option C, the row player gets 7 and the column player gets 22;
If the row player chooses Option A and the column player chooses Option D, the row player gets 24 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option C, the row player gets 29 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option D, the row player gets 21 and the column player gets 4.
",0.095238095,0.9047619047619048,0.9047619047619048,8.570854246652294,-0.329205613,0.068165885,-0.226919396
origin,deadlock,337,673,"If the row player chooses Option A and the column player chooses Option C, the row player gets 7 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option C, the row player gets 14 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 6.
",0.1777777777777777,0.8222222222222222,0.8222222222222222,8.667507952075105,0.3523490205175049,0.1078748651564185,0.003450967
origin,chicken,337,674,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 7;
If the row player chooses Option A and the column player chooses Option D, the row player gets 7 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option C, the row player gets 23 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 6 and the column player gets 13.
",0.7333333333333333,0.7333333333333333,0.7333333333333333,8.962049890772864,0.386989907583072,0.013114754,-0.429859641
origin,safecoord,338,675,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 39;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option C, the row player gets 1 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 17 and the column player gets 9.
",0.9583333333333334,0.9583333333333334,1.0,8.361972215761647,-0.051709302,0.033179012345679,-0.30553069
origin,safecoord,338,676,"If the row player chooses Option A and the column player chooses Option C, the row player gets 39 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option C, the row player gets 6 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 9 and the column player gets 17.
",0.8333333333333334,0.8333333333333334,1.0,8.391511176660725,-0.269339475,0.1395948434622468,0.0027799
origin,staghunt,339,677,"If the row player chooses Option A and the column player chooses Option C, the row player gets 26 and the column player gets 6;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 38;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option D, the row player gets 6 and the column player gets 16.
",0.8611111111111112,0.1388888888888889,0.1388888888888889,8.800205469620892,0.35701685,0.0157712657712657,-0.332950607
origin,deadlock,339,678,"If the row player chooses Option A and the column player chooses Option C, the row player gets 6 and the column player gets 26;
If the row player chooses Option A and the column player chooses Option D, the row player gets 4 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 38 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 16 and the column player gets 6.
",0.073170732,0.926829268,0.926829268,8.231376045573969,-0.297521878,0.061188879,-0.24217035
origin,deadlock,340,679,"If the row player chooses Option A and the column player chooses Option C, the row player gets 10 and the column player gets 26;
If the row player chooses Option A and the column player chooses Option D, the row player gets 4 and the column player gets 20;
If the row player chooses Option B and the column player chooses Option C, the row player gets 30 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 20 and the column player gets 2.
",0.2272727272727272,0.7727272727272727,0.7727272727272727,8.425887472013395,-0.043222655,0.1521531100478469,0.1574393757883042
origin,concord,340,680,"If the row player chooses Option A and the column player chooses Option C, the row player gets 26 and the column player gets 10;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 30;
If the row player chooses Option B and the column player chooses Option C, the row player gets 20 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 20.
",0.96875,0.96875,0.96875,8.612755142531872,0.0245963321962154,0.0155075187969924,-0.398811006
origin,compromise,341,681,"If the row player chooses Option A and the column player chooses Option C, the row player gets 4 and the column player gets 12;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option C, the row player gets 14 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 5.
",0.2553191489361702,0.7446808510638298,0.7446808510638298,8.329658067569396,-0.278319578,0.165206508,0.1390779689841092
origin,leader,341,682,"If the row player chooses Option A and the column player chooses Option C, the row player gets 12 and the column player gets 4;
If the row player chooses Option A and the column player chooses Option D, the row player gets 15 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option C, the row player gets 24 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 13.
",0.6,0.6,0.6,8.829508803367471,0.1713828044628285,0.123168908819133,0.154941590316944
origin,deadlock,342,683,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 32;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option C, the row player gets 14 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 3.
",0.0294117647058823,0.9705882352941176,0.9705882352941176,8.724442245141397,-0.218769695,0.0195634815011977,-0.36721115
origin,harmony,342,684,"If the row player chooses Option A and the column player chooses Option C, the row player gets 32 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 18 and the column player gets 14;
If the row player chooses Option B and the column player chooses Option C, the row player gets 8 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 13.
",0.8125,0.8125,0.8125,8.244230486276352,-0.437866128,0.1554512779552715,0.036262140388142
origin,safecoord,343,685,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 4 and the column player gets 11;
If the row player chooses Option B and the column player chooses Option C, the row player gets 2 and the column player gets 21;
If the row player chooses Option B and the column player chooses Option D, the row player gets 8 and the column player gets 9.
",0.9772727272727272,0.9772727272727272,0.9772727272727272,8.370635079,-0.234512693,0.0200534759358288,-0.405810502
origin,harmony,343,686,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 21 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option C, the row player gets 11 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option D, the row player gets 9 and the column player gets 8.
",0.8648648648648649,0.8648648648648649,0.8648648648648649,7.967973179662935,-0.66899575,0.070644902,-0.264100314
origin,concord,344,687,"If the row player chooses Option A and the column player chooses Option C, the row player gets 35 and the column player gets 25;
If the row player chooses Option A and the column player chooses Option D, the row player gets 5 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option C, the row player gets 6 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 5.
",0.8780487804878049,0.8780487804878049,0.8780487804878049,7.96032362914884,-0.596114464,0.1009586215265137,-0.221571399
origin,peace,344,688,"If the row player chooses Option A and the column player chooses Option C, the row player gets 25 and the column player gets 35;
If the row player chooses Option A and the column player chooses Option D, the row player gets 13 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option C, the row player gets 4 and the column player gets 5;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 1.
",0.8484848484848485,0.8484848484848485,0.8484848484848485,8.110126802,-0.704912027,0.1249803736850369,-0.180117506
origin,deadlock,345,689,"If the row player chooses Option A and the column player chooses Option C, the row player gets 18 and the column player gets 5;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 21;
If the row player chooses Option B and the column player chooses Option C, the row player gets 30 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 22 and the column player gets 1.
",0.2,0.8,0.8,8.581294116822761,0.1403844733685439,0.1033492822966507,-0.066203853
origin,leader,345,690,"If the row player chooses Option A and the column player chooses Option C, the row player gets 5 and the column player gets 18;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 30;
If the row player chooses Option B and the column player chooses Option C, the row player gets 21 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 22.
",0.7333333333333333,0.7333333333333333,0.7333333333333333,8.526832181360675,-0.061263897,0.1040650406504064,-0.033637489
origin,concord,346,691,"If the row player chooses Option A and the column player chooses Option C, the row player gets 18 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 3.
",0.8387096774193549,0.8387096774193549,0.8387096774193549,8.519590316,0.1552586275404625,0.1017665130568356,-0.172721878
origin,hero,346,692,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 18;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 10 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 1.
",0.217391304347826,0.782608696,0.782608696,8.518091663680082,-0.003708184,0.1731225296442687,0.1668419569542513
origin,assurance,347,693,"If the row player chooses Option A and the column player chooses Option C, the row player gets 19 and the column player gets 44;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option C, the row player gets 9 and the column player gets 33;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 5.
",0.6666666666666666,0.6666666666666666,0.6666666666666666,8.74082797,-0.142751158,0.1549358123063302,0.229619810917698
origin,harmony,347,694,"If the row player chooses Option A and the column player chooses Option C, the row player gets 44 and the column player gets 19;
If the row player chooses Option A and the column player chooses Option D, the row player gets 33 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option C, the row player gets 9 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 13.
",0.9069767441860463,0.9069767441860463,0.9069767441860463,7.9865049385539955,-0.549547386,0.075341149,-0.258946643
origin,safecoord,348,695,"If the row player chooses Option A and the column player chooses Option C, the row player gets 12 and the column player gets 24;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 31;
If the row player chooses Option B and the column player chooses Option C, the row player gets 3 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 7 and the column player gets 1.
",0.9411764705882352,0.9411764705882352,0.0588235294117647,8.284504227258497,-0.474864414,0.0290903246544519,-0.366796398
origin,chicken,348,696,"If the row player chooses Option A and the column player chooses Option C, the row player gets 24 and the column player gets 12;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option C, the row player gets 31 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 7.
",0.5641025641025641,0.4358974358974359,0.4358974358974359,8.403800504061147,0.1874759646303702,0.1271217045864933,0.3168946771869232
origin,harmony,349,697,"If the row player chooses Option A and the column player chooses Option C, the row player gets 41 and the column player gets 4;
If the row player chooses Option A and the column player chooses Option D, the row player gets 38 and the column player gets 18;
If the row player chooses Option B and the column player chooses Option C, the row player gets 17 and the column player gets 3;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 2.
",0.8857142857142857,0.8857142857142857,0.8857142857142857,8.070280893,-0.532932118,0.1005875440658049,-0.125957279
origin,chicken,349,698,"If the row player chooses Option A and the column player chooses Option C, the row player gets 4 and the column player gets 41;
If the row player chooses Option A and the column player chooses Option D, the row player gets 3 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option C, the row player gets 18 and the column player gets 38;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 1.
",0.2272727272727272,0.7727272727272727,0.7727272727272727,8.808165653416223,0.1248058635150811,0.1726630260199164,0.05589434
origin,leader,350,699,"If the row player chooses Option A and the column player chooses Option C, the row player gets 6 and the column player gets 19;
If the row player chooses Option A and the column player chooses Option D, the row player gets 30 and the column player gets 32;
If the row player chooses Option B and the column player chooses Option C, the row player gets 43 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 10.
",0.6923076923076923,0.6923076923076923,0.6923076923076923,8.622633703874234,0.0477211645903533,0.2404262404262404,0.4134487731588843
origin,dilemma,350,700,"If the row player chooses Option A and the column player chooses Option C, the row player gets 19 and the column player gets 6;
If the row player chooses Option A and the column player chooses Option D, the row player gets 4 and the column player gets 43;
If the row player chooses Option B and the column player chooses Option C, the row player gets 32 and the column player gets 30;
If the row player chooses Option B and the column player chooses Option D, the row player gets 10 and the column player gets 1.
",0.1176470588235294,0.8823529411764706,0.8823529411764706,8.517969688156803,-0.253006573,0.050573888,-0.241607364
origin,staghunt,351,701,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 11;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option C, the row player gets 13 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 12 and the column player gets 11.
",0.5161290322580645,0.5161290322580645,1.0,8.403128235128264,-0.500961956,0.1224989791751736,0.1852543812289926
origin,assurance,351,702,"If the row player chooses Option A and the column player chooses Option C, the row player gets 11 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option C, the row player gets 2 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 11 and the column player gets 12.
",0.6428571428571429,0.3571428571428571,1.0,8.722146486470278,0.1398001910367118,0.019579405,-0.330777978
origin,chicken,352,703,"If the row player chooses Option A and the column player chooses Option C, the row player gets 16 and the column player gets 22;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 26;
If the row player chooses Option B and the column player chooses Option C, the row player gets 29 and the column player gets 19;
If the row player chooses Option B and the column player chooses Option D, the row player gets 7 and the column player gets 2.
",0.2903225806451613,0.7096774193548387,1.0,9.023287640806329,0.6017784336927543,0.1235002514548458,0.208812839040281
origin,chicken,352,704,"If the row player chooses Option A and the column player chooses Option C, the row player gets 22 and the column player gets 16;
If the row player chooses Option A and the column player chooses Option D, the row player gets 19 and the column player gets 29;
If the row player chooses Option B and the column player chooses Option C, the row player gets 26 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 7.
",0.8823529411764706,0.8823529411764706,1.0,8.330381569349418,-0.311457498,0.064553094,-0.159450645
origin,staghunt,353,705,"If the row player chooses Option A and the column player chooses Option C, the row player gets 46 and the column player gets 35;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 26;
If the row player chooses Option B and the column player chooses Option C, the row player gets 41 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option D, the row player gets 14 and the column player gets 34.
",0.4642857142857143,0.5357142857142857,1.0,8.513588730440903,-0.079035408,0.080630777,0.1701676112084419
origin,assurance,353,706,"If the row player chooses Option A and the column player chooses Option C, the row player gets 35 and the column player gets 46;
If the row player chooses Option A and the column player chooses Option D, the row player gets 8 and the column player gets 41;
If the row player chooses Option B and the column player chooses Option C, the row player gets 26 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 34 and the column player gets 14.
",0.4411764705882353,0.5588235294117647,1.0,8.369836705718035,-0.416214761,0.1420296892341842,0.2218551377983483
origin,hero,354,707,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 29;
If the row player chooses Option B and the column player chooses Option C, the row player gets 13 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 15.
",0.4634146341463415,0.4634146341463415,0.4634146341463415,8.707813551024888,0.2095144023026597,0.098056209,0.1929211413719314
origin,compromise,354,708,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option C, the row player gets 29 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 15 and the column player gets 3.
",0.1351351351351351,0.8648648648648649,0.8648648648648649,8.244596756382498,-0.373630044,0.1254716691720097,-0.122127813
origin,compromise,355,709,"If the row player chooses Option A and the column player chooses Option C, the row player gets 2 and the column player gets 6;
If the row player chooses Option A and the column player chooses Option D, the row player gets 10 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 27 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option D, the row player gets 22 and the column player gets 5.
",0.2682926829268293,0.7317073170731707,0.7317073170731707,8.214194414852564,-0.50661468,0.2134324459116061,0.3215131795479105
origin,leader,355,710,"If the row player chooses Option A and the column player chooses Option C, the row player gets 6 and the column player gets 2;
If the row player chooses Option A and the column player chooses Option D, the row player gets 13 and the column player gets 27;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 22.
",0.6097560975609756,0.6097560975609756,0.6097560975609756,8.501063809486354,0.085182543,0.1206675224646983,-0.013907784
origin,compromise,356,711,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 40;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 16;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 3.
",0.1282051282051282,0.8717948717948718,0.8717948717948718,8.801318948,-0.033160155,0.1048951048951049,-0.092724291
origin,concord,356,712,"If the row player chooses Option A and the column player chooses Option C, the row player gets 40 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 10 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 16 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 3.
",0.8421052631578947,0.8421052631578947,0.8421052631578947,8.350123734946534,-0.250792031,0.1046783625730994,-0.025555901
origin,peace,357,713,"If the row player chooses Option A and the column player chooses Option C, the row player gets 29 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 9 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option C, the row player gets 1 and the column player gets 13;
If the row player chooses Option B and the column player chooses Option D, the row player gets 6 and the column player gets 4.
",0.9302325581395348,0.9302325581395348,0.9302325581395348,8.223090551161533,-0.725650159,0.064611418,-0.265389651
origin,peace,357,714,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 29;
If the row player chooses Option A and the column player chooses Option D, the row player gets 13 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option C, the row player gets 4 and the column player gets 9;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 6.
",0.8235294117647058,0.8235294117647058,0.8235294117647058,8.019598943792918,-0.946233578,0.1448199717843341,-0.017602311
origin,hero,358,715,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 25 and the column player gets 31;
If the row player chooses Option B and the column player chooses Option C, the row player gets 27 and the column player gets 16;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 2.
",0.4666666666666667,0.5333333333333333,1.0,8.840869624091395,0.087218922,0.072351421,0.03550565
origin,chicken,358,716,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 16 and the column player gets 27;
If the row player chooses Option B and the column player chooses Option C, the row player gets 31 and the column player gets 25;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 5.
",0.4878048780487805,0.4878048780487805,1.0,8.331104548,-0.200468734,0.078226164,0.094797627
origin,staghunt,359,717,"If the row player chooses Option A and the column player chooses Option C, the row player gets 27 and the column player gets 23;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 17 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 9 and the column player gets 5.
",0.8333333333333334,0.8333333333333334,0.1666666666666666,8.313203538387885,0.1048789809729644,0.034461153,-0.223717252
origin,dilemma,359,718,"If the row player chooses Option A and the column player chooses Option C, the row player gets 23 and the column player gets 27;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 9.
",0.4897959183673469,0.5102040816326531,0.5102040816326531,8.409607981,0.1700324997422919,0.097959184,0.1721124142884519
origin,compromise,360,719,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 10;
If the row player chooses Option A and the column player chooses Option D, the row player gets 10 and the column player gets 16;
If the row player chooses Option B and the column player chooses Option C, the row player gets 27 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 17 and the column player gets 14.
",0.071428571,0.9285714285714286,0.9285714285714286,8.700342978532476,-0.326492126,0.035933392,-0.401243501
origin,deadlock,360,720,"If the row player chooses Option A and the column player chooses Option C, the row player gets 10 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 27;
If the row player chooses Option B and the column player chooses Option C, the row player gets 16 and the column player gets 10;
If the row player chooses Option B and the column player chooses Option D, the row player gets 14 and the column player gets 17.
",0.1111111111111111,0.8888888888888888,0.8888888888888888,8.130353547431238,-0.400162201,0.090909091,-0.17248914
origin,compromise,361,721,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 21;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 24;
If the row player chooses Option B and the column player chooses Option C, the row player gets 28 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option D, the row player gets 13 and the column player gets 6.
",0.054054054,0.945945945945946,0.945945945945946,8.334471554600944,-0.619101954,0.050511912,-0.281329001
origin,leader,361,722,"If the row player chooses Option A and the column player chooses Option C, the row player gets 21 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 23 and the column player gets 28;
If the row player chooses Option B and the column player chooses Option C, the row player gets 24 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 6 and the column player gets 13.
",0.8604651162790697,0.8604651162790697,0.8604651162790697,8.180320874773685,-0.387915254,0.097031932,-0.094085903
origin,assurance,362,723,"If the row player chooses Option A and the column player chooses Option C, the row player gets 30 and the column player gets 1;
If the row player chooses Option A and the column player chooses Option D, the row player gets 4 and the column player gets 48;
If the row player chooses Option B and the column player chooses Option C, the row player gets 7 and the column player gets 1;
If the row player chooses Option B and the column player chooses Option D, the row player gets 26 and the column player gets 2.
",0.4473684210526316,0.5526315789473685,0.5526315789473685,8.686846698835264,0.2362312126227243,0.3400709404830212,0.8206514020994568
origin,compromise,362,724,"If the row player chooses Option A and the column player chooses Option C, the row player gets 1 and the column player gets 30;
If the row player chooses Option A and the column player chooses Option D, the row player gets 1 and the column player gets 7;
If the row player chooses Option B and the column player chooses Option C, the row player gets 48 and the column player gets 4;
If the row player chooses Option B and the column player chooses Option D, the row player gets 2 and the column player gets 26.
",0.073170732,0.926829268,0.926829268,8.453614209773367,-0.046563694,0.06993007,-0.272287789
origin,hero,363,725,"If the row player chooses Option A and the column player chooses Option C, the row player gets 3 and the column player gets 38;
If the row player chooses Option A and the column player chooses Option D, the row player gets 17 and the column player gets 23;
If the row player chooses Option B and the column player chooses Option C, the row player gets 27 and the column player gets 6;
If the row player chooses Option B and the column player chooses Option D, the row player gets 4 and the column player gets 1.
",0.36,0.64,0.64,8.801920904041582,0.0230436829393617,0.2459627329192546,0.6357118238641154
origin,concord,363,726,"If the row player chooses Option A and the column player chooses Option C, the row player gets 38 and the column player gets 3;
If the row player chooses Option A and the column player chooses Option D, the row player gets 6 and the column player gets 27;
If the row player chooses Option B and the column player chooses Option C, the row player gets 23 and the column player gets 17;
If the row player chooses Option B and the column player chooses Option D, the row player gets 1 and the column player gets 4.
",0.7391304347826086,0.7391304347826086,0.7391304347826086,8.509161019718974,-0.52410408,0.1280524121500893,0.075908355
origin,staghunt,364,727,"If the row player chooses Option A and the column player chooses Option C, the row player gets 26 and the column player gets 18;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 15;
If the row player chooses Option B and the column player chooses Option C, the row player gets 8 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 3 and the column player gets 5.
",0.85,0.85,1.0,8.392383253279208,-0.226782763,0.098831776,-0.117162061
origin,staghunt,364,728,"If the row player chooses Option A and the column player chooses Option C, the row player gets 18 and the column player gets 26;
If the row player chooses Option A and the column player chooses Option D, the row player gets 2 and the column player gets 8;
If the row player chooses Option B and the column player chooses Option C, the row player gets 15 and the column player gets 2;
If the row player chooses Option B and the column player chooses Option D, the row player gets 5 and the column player gets 3.
",0.7272727272727273,0.7272727272727273,1.0,8.467983086,0.039334967,0.036713287,-0.203216407
